sensor_name,device_id,longName,description,serialNumber,manufacturer,model,citation,companyName,name
seismometers,10401,DEPAS_CMG-40T_T4T33_1110-148_Sissi,Sissi,T4T33_1110-148,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.f9b35efe-77a3-4526-a229-968ead096eb7,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10345,DEPAS_CMG-40T_T4M00_0906-035_Siri,Siri,T4M00_0906-035,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.c3ca3559-42f4-4efa-bce5-0ff07bd6a5d8,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10356,DEPAS_CMG-40T_T4M58_0906-046_Soeren,Soeren,T4M58_0906-046,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.ede9a22d-296b-45f1-ad58-384f6c91e6bd,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10357,DEPAS_CMG-40T_T4M21_0906-047_Salome,Salome,T4M21_0906-047,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.622ea356-325d-4d49-b942-0621b82feaf7,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10360,DEPAS_CMG-40T_T4M39_0906-050_Sxxx,Sxxx,T4M39_0906-050,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.836df879-9c75-4b3f-9f18-ac757e6abe36,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10444,DEPAS_Trillium_3216_Sammy,Sammy,3216_0906-034,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.4d25d17d-51ff-4fe1-9c58-9e18de077a90,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10435,DEPAS_Trillium_3201_Sibylle,Sibylle,3201_0906-071,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.7b2b1fba-68f2-4138-89dc-7baf3a3cf667,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10438,DEPAS_Trillium_3204_Sxxx,Sxxx,3204_0000-000,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.3feb7c77-dc8a-46ad-a36a-cf5668dc7a28,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10440,DEPAS_Trillium_3210_Siegrun,Siegrun,3210_1205-013,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.83fd3fa2-180e-46f4-8b82-afcf9ee8b01e,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10404,DEPAS_Trillium_3144_Samuel,Samuel,3144_1205-012,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.6a16ab5e-8bb8-4d6d-a9d1-f5c424b56777,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10408,DEPAS_Trillium_3148_Sinja,Sinja,3148_0906-059,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.29160407-683e-4f44-9160-afa89f1db257,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10409,DEPAS_Trillium_3149_Sonny,Sonny,3149_1205-006,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.def670ca-74a0-4e87-bd03-561480d1d817,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10415,DEPAS_Trillium_3155_Shona,Shona,3155_0000-000,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.4c555e08-aaf2-4918-b020-41c71f2c5c34,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10449,DEPAS_Trillium_3227_Sissi,Sissi,3227_1110-148,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.f9b3df02-cfda-4f59-b18c-b9d50c5530a7,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10456,DEPAS_Trillium_3332_Sinead,Sinead,3332_2101-221,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.9809fbf3-189f-4799-a984-ff443449842c,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10312,DEPAS_CMG-40T_T4K94_1205-002_Sxxx,Sxxx,T4K94_1205-002,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.33ae197f-8643-4bfc-94e4-6c40fce0d53f,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10313,DEPAS_CMG-40T_T4K87_1205-003_Signy,Signy,T4K87_1205-003,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.d3b9ed1e-f071-4808-92ee-0f1691481f29,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10314,DEPAS_CMG-40T_T4K89_1205-004_Selena,Selena,T4K89_1205-004,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.aefaf636-9b60-4284-a2c4-4300557cae53,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10316,DEPAS_CMG-40T_T4K85_1205-006_Sonny,Sonny,T4K85_1205-006,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.12b18452-dbbb-416e-8a16-ca056e3bbac8,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10322,DEPAS_CMG-40T_T4K91_1205-012_Samuel,Samuel,T4K91_1205-012,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.f1103714-53c3-4a48-a89c-292d85684dcd,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10343,DEPAS_CMG-40T_T4L94_0906-033_Selma,Selma,T4L94_0906-033,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.2231bba5-e756-4c5c-b292-5ce3c8beda55,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10352,DEPAS_CMG-40T_T4M41_0906-042_Sxxx,Sxxx,T4M41_0906-042,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.2784037f-2148-4229-bf87-743a061c1c3d,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10336,DEPAS_CMG-40T_T4K34_1205-026_Saba,Saba,T4K34_1205-026,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.d04a3644-a43d-44ea-bd41-088872adfb1e,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10342,DEPAS_CMG-40T_T4L90_0906-032_Sepp,Sepp,T4L90_0906-032,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.65b79b76-551b-442d-9f68-9a9575b68ac2,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10381,DEPAS_CMG-40T_T4M09_0906-071_Sibylle,Sibylle,T4M09_0906-071,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.a406b014-ed6f-41c0-b624-ebcb7fb0ef62,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10446,DEPAS_Trillium_3223_Savona,Savona,3223_1205-023,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.a659818d-832a-46d8-831e-ec21a753f8f1,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10447,DEPAS_Trillium_3224_Santos,Santos,3224_1205-015,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.9a61bfe2-8280-4d56-b544-b66d284388a1,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10450,DEPAS_Trillium_3230_Sadika,Sadika,3230_1205-020,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.c1c6a1d7-20a4-4cf8-9dcf-5b97529e9fe7,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10452,DEPAS_Trillium_3296_Shaun,Shaun,3296_2101-220,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.3b11f374-e154-4a61-8017-9707217f4b01,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10455,DEPAS_Trillium_3299_Stefanie,Stefanie,3299_1911-219,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.26fc4ea7-806e-436f-bf03-41acecf61266,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10387,DEPAS_CMG-40T_T4M26_0906-077_Sophie,Sophie,T4M26_0906-077,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.49c92e62-cf54-45b5-9e49-ea413e9f4b8b,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10388,DEPAS_CMG-40T_T4M28_0906-078_Saxon,Saxon,T4M28_0906-078,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.859515e7-a293-4822-a46a-11ce914131eb,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10392,DEPAS_CMG-40T_T4S14_0912-132_Soraya,Soraya,T4S14_0912-132,Gueralp_Systems_Ltd,CMG_40T-OBS_120s,https://hdl.handle.net/10013/sensor.2350943f-0310-41d8-bf67-19a8f0b6058b,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10399,DEPAS_CMG-40T_T4T28_0912-139_Sxxx,Sxxx,T4T28_0912-139,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.e38a8456-5e9c-47ed-9ff5-c01b108ad752,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10427,DEPAS_Trillium_3168_Sarah,Sarah,3168_0906-044,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.be4fae99-27de-4c6e-b90a-0cdaf76bc41d,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10436,DEPAS_Trillium_3202_Saskia,Saskia,3202_0906-065,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.5f2a304c-802c-415b-b694-0310bc20e92d,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10325,DEPAS_CMG-40T_T4L32_1205-015_Santos,Santos,T4L32_1205-015,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.4c482280-c72c-4ec2-95c3-6cccde17e721,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10327,DEPAS_CMG-40T_T4L35_1205-017_Sxxx,Sxxx,T4L35_1205-017,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.12ca8bdd-3af6-4b66-9f44-7695d9206658,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10328,DEPAS_CMG-40T_T4L29_1205-018_Sontje,Sontje,T4L29_1205-018,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.8f9e64fc-7485-4997-b3e7-00932fef74ae,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10337,DEPAS_CMG-40T_T4K38_1205-027_Siegfried,Siegfried,T4K38_1205-027,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.a6b6b8fe-b4ee-4154-b4a8-1de59f3599bb,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10338,DEPAS_CMG-40T_T4K35_1205-028_Serhan,Serhan,T4K35_1205-028,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.971454ff-2511-4772-85ea-cd9cacaf43fc,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10349,DEPAS_CMG-40T_T4M35_0906-039_Simon,Simon,T4M35_0906-039,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.d8dce740-2931-45be-88b6-73a0869b2f11,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10350,DEPAS_CMG-40T_T4M46_0906-040_Septima,Septima,T4M46_0906-040,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.3e817a2a-3d00-4310-afa5-eca011d25632,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10353,DEPAS_CMG-40T_T4M30_0906-043_Sxxx,Sxxx,T4M30_0906-043,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.0954f2d9-c190-418c-a916-f51ff795d791,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10354,DEPAS_CMG-40T_T4L93_0906-044_Sarah,Sarah,T4L93_0906-044,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.7620e9d2-7557-4667-b2ab-ba3cd8f91f28,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10341,DEPAS_CMG-40T_T4L99_0906-031_Sidney,Sidney,T4L99_0906-031,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.c340f016-8752-4fdc-935a-ee34043f2d58,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10339,DEPAS_CMG-40T_T4K37_1205-029_Sabrina,Sabrina,T4K37_1205-029,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.7d8ba2e8-8465-46a0-9269-89de0e7cf038,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10358,DEPAS_CMG-40T_T4M33_0906-048_Skyler,Skyler,T4M33_0906-048,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.aef749bf-e3e1-4316-9140-cbb3a3f0e717,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10311,DEPAS_CMG-40T_T4K86_1205-001_Stella,Stella,T4K86_1205-001,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.87960305-e3b4-4235-90ab-d063c66318ba,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10318,DEPAS_CMG-40T_T4K97_1205-008_Sxxx,Sxxx,T4K97_1205-008,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.9136c9d9-7d9e-452e-b2ae-0754337b49e7,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10403,DEPAS_Trillium_3143_Simon,Simon,3143_0906-039,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.697be2d6-affd-4bfa-a9ff-d74eb5610ae7,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10405,DEPAS_Trillium_3145_Selby,Selby,3145_0906-066,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.76e41185-401b-48b3-abba-b4ba6061a671,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10406,DEPAS_Trillium_3146_Sudi,Sudi,3146_0912-136,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.627dc8dd-0101-4789-866c-0ea98b11d955,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10411,DEPAS_Trillium_3151_Seetje,Seetje,3151_1205-022,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.80e43d60-8162-4805-bbc9-e5622c0aff9a,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10413,DEPAS_Trillium_3153_Seager,Seager,3153_0906-1000,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.af75ee20-ca55-4cba-a9b8-1ec50f3455fe,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10416,DEPAS_Trillium_3156_Sepp,Sepp,3156_0906-032,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.7c87d78d-8452-444f-b63b-291381869281,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10418,DEPAS_Trillium_3158_Seok,Seok,3158_1205-021,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.9fddc9fb-d896-4b99-a19c-d6278801b2ff,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10421,DEPAS_Trillium_3161_Susi,Susi,3161_0906-063,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.ed57e8a7-fe86-4671-a6ad-7160dfb50e48,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10424,DEPAS_Trillium_3164_Sidra,Sidra,3164_0906-055,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.494e9c9c-7794-48b3-ad4c-8e5fa22c82c1,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10425,DEPAS_Trillium_3165_Signy,Signy,3165_1205-003,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.497a41a6-fae8-4bca-a633-9a4118187b10,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10431,DEPAS_Trillium_3195_Siegfried,Siegfried,3195_1205-027,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.69e448fd-1a9b-452a-90a6-bf25ce8fb6f8,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10432,DEPAS_Trillium_3198_Simba,Simba,3198_0000-000,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.ea5c0963-8a28-41a0-a702-fd0afcedb58c,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10433,DEPAS_Trillium_3199_Shirley,Shirley,3199_0906-080,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.e8e2a5ab-0dcd-4df3-99e2-147d453e0e62,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10434,DEPAS_Trillium_3200_Spencer,Spencer,3200_0000-000,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.f590f860-688c-4b8e-accc-d7e2a6ac777c,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10441,DEPAS_Trillium_3211_Schneewittchen,Schneewittchen,3211_0906-072,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.0df9c1a3-b6c0-449b-84a0-465be9bfa068,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10445,DEPAS_Trillium_3218_Sauvage,Sauvage,3218_0906-073,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.b4383c08-b8bf-45cc-8a4f-c58c65330a91,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10453,DEPAS_Trillium_3297_Stanley,Stanley,3297_1911-217,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.2817637e-a972-406b-a242-b7c2a36d3661,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10457,DEPAS_Trillium_3334_Steinar,Steinar,3334_2101-222,Nanometrics_Inc,Trillium_Compact_120s,https://hdl.handle.net/10013/sensor.310b9b1a-ec5f-4cae-936f-f00e23a65aa9,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10386,DEPAS_CMG-40T_T4M37_0906-076_Selim,Selim,T4M37_0906-076,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.9f85ab9d-50e2-4c53-8589-51aa852f0dc1,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10390,DEPAS_CMG-40T_T4L96_0906-080_Shirley,Shirley,T4L96_0906-080,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.4f7196a2-2d71-48f2-aacd-75923271ae8c,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10400,DEPAS_CMG-40T_T4S13_0912-140_Sxxx,Sxxx,T4S13_0912-140,Gueralp_Systems_Ltd,CMG_40T-OBS_120s,https://hdl.handle.net/10013/sensor.c5131981-53b6-428a-b244-dc7cf676a865,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10371,DEPAS_CMG-40T_T4L97_0906-061_Sxxx,Sxxx,T4L97_0906-061,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.21102bcc-193b-46b0-a30b-3a0dc9990a30,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10375,DEPAS_CMG-40T_T4M23_0906-065_Saskia,Saskia,T4M23_0906-065,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.967605c2-f76f-498f-96c6-6cb660303536,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10361,DEPAS_CMG-40T_T4M40_0906-051_Sanna,Sanna,T4M40_0906-051,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.327e37d0-1b63-4eea-9bd4-5975932e6d18,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
seismometers,10362,DEPAS_CMG-40T_T4M22_0906-052_Sxxx,Sxxx,T4M22_0906-052,Gueralp_Systems_Ltd,CMG_40T-OBS_60s,https://hdl.handle.net/10013/sensor.137d6aeb-9c75-450f-8ec5-971e5cf7608e,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9707,DEPAS_K_MT_562_1707369_Kirstin,Kirstin,1707369,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.f0044f40-a365-4237-9c47-e9a8dbf537ca,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9710,DEPAS_K_MT_562_1708372_Kathi,Kathi,1708372,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.51ff813b-7962-4894-a29d-647525e563a0,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9711,DEPAS_K_MT_562_1708373_Kira,Kira,1708373,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.fce44e72-2383-4be5-b448-e00fcabe8207,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9713,DEPAS_K_MT_562_1708376_Konstantin,Konstantin,1708376,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.6ff3ced8-0d95-4193-89f2-26f04f16f4f8,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9597,DEPAS_K_MT_562_051150_Kamal,Kamal,051150,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.9e40d48b-b685-4305-866f-692df078e023,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9598,DEPAS_K_MT_562_051151_Kabira,Kabira,051151,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.ba87e7b1-5b54-48e0-9f9a-6f864f9ae1be,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9681,DEPAS_K_MT_562_0806174_Liam,Liam,0806174,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.e115c9a2-226e-441f-b5ed-efd6ae51f58d,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9684,DEPAS_K_MT_562_0912217_Leon,Leon,0912217,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.180dd1c7-a6d8-4d6f-b2ca-8b7d2c8b8af3,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9687,DEPAS_K_MT_562_0912220_Leonid,Leonid,0912220,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.47f5aad0-d649-4c4d-aa70-d428bcdc7b3d,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9693,DEPAS_K_MT_562_0912226_Lovis,Lovis,0912226,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.e63a19a2-f1fa-4a1e-a810-43973753c934,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9694,DEPAS_K_MT_562_0912227_Lidia,Lidia,0912227,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.aceac74e-b0d7-42f3-85a6-174a366b3f5d,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
releaser,9698,DEPAS_K_MT_562_1409321_Leeland,Leeland,1409321,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,K-MT_562,https://hdl.handle.net/10013/sensor.91b78aac-eca9-41dc-a47f-3ce71ec61df2,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
